full_name,a,e,i,om,w,ma,H,epoch_cal,epoch_mjd
"       (2017 BX32)",1.694463689185829,.2932427069836094,4.925682331934513,154.7583538608532,356.7674051029615,354.9632300850196,23.9,20190427.0000000,58600
"       (2017 BX5)",1.808378944945794,.4176023239492698,4.637722199759242,135.9443663923126,16.95879962295063,322.751131316018,25.5,20190427.0000000,58600
"       (2017 BX6)",1.910138280491908,.4614498615945624,2.319019410992415,354.8657636330344,157.605556248451,297.780859367347,24.2,20190427.0000000,58600
"       (2017 BY)",1.227565655632927,.2440757762671146,2.372565525047852,288.9010669154623,137.9626957967525,273.2716171894326,25.5,20190427.0000000,58600
"       (2017 BY32)",1.104952263591911,.1665848870546608,2.333664355711623,288.7950368624307,114.0969366704648,42.53191069732702,26.3,20190427.0000000,58600
"       (2017 BY5)",2.031721309510868,.5101512642232919,11.97906458847611,126.1939920033011,11.12647144007924,275.7523582094867,26.0,20190427.0000000,58600
"       (2017 BY6)",1.321308211927577,.2925241222107141,10.02918831612214,308.3553891678984,120.8549290328632,32.70629683871666,26.0,20170128.0000000,57781
"       (2017 BY93)",1.300327521887396,.5863147293052062,4.373720314668459,155.9806787443438,103.1201667883309,131.2433062653354,23.1,20190427.0000000,58600
"       (2017 BZ5)",2.267708806753737,.6802996548240993,17.36452412516622,312.1646983155279,93.03086120453435,251.8014426431648,22.2,20190427.0000000,58600
"       (2017 BZ6)",1.085629405058662,.09318152502330805,5.825770782022659,315.0750245769335,117.5694422565819,41.09070532933377,26.1,20190427.0000000,58600
"       (2017 BZ93)",1.678870549676568,.6371328891990523,30.77390293777369,134.266686872425,92.96754706750328,335.5647061941673,24.9,20170202.0000000,57786
"       (2017 CA33)",3.972133943465641,.7991147709503996,5.586040624040479,318.8392152409631,260.2877786387326,351.8826128061738,23.3,20170205.0000000,57789
"       (2017 CE)",1.086043006156617,.4785963602287275,28.97306696391306,123.9088521530821,135.985960193326,284.4839989675169,23.2,20170201.0000000,57785
"       (2017 CE32)",1.453761260853635,.3692921239765909,6.732812097052998,345.3157566997336,82.97707458046035,31.05223143883131,23.6,20170204.0000000,57788
"       (2017 CF32)",1.152225547088682,.1822337478770461,1.191861047202987,129.2502122005586,326.0587061921448,314.2994593609181,26.1,20190427.0000000,58600
"       (2017 CG1)",1.770029770367947,.3527130049375036,6.479981814356952,317.5955946331923,216.7566157481078,323.0405949708247,23.1,20190427.0000000,58600
"       (2017 CH1)",2.326102044624343,.5774411279147851,28.04389717344635,74.49068954221708,153.5769990198444,209.5706846480798,17.9,20190427.0000000,58600
"       (2017 CH36)",1.466484713542622,.1661233499994425,9.262896941038113,12.3491931867512,125.9373754687996,97.89388162056601,21.524,20190427.0000000,58600
"       (2017 CJ1)",1.930168694496588,.7058342711275709,17.72177783367682,182.1003933208841,184.7468248731007,27.27342242432423,19.1,20170212.0000000,57796
"       (2017 CK1)",2.473447396363403,.5682996413184581,5.834571118102949,94.67783757312982,76.09053325419808,196.7800667761514,23.3,20190427.0000000,58600
"       (2017 CL1)",2.545839109507722,.7444948362846919,22.80421343741935,151.5251889706816,241.5348954406309,17.96321537925986,22.4,20170203.0000000,57787
"       (2017 CL32)",1.416490776799657,.2245209174530807,8.972899451978726,134.7076419603169,348.4966857830789,7.743130682027799,25.3,20170204.0000000,57788
"       (2017 CM1)",2.215587008327124,.5366037427922657,2.975061389470846,159.2029686469423,332.2393891328257,243.895508913803,25.8,20190427.0000000,58600
"       (2017 CM32)",3.003415508949647,.7512519369423057,15.41973513833652,152.5319597629954,300.1412555472918,164.5954013847486,19.8,20190427.0000000,58600
"       (2017 CN1)",2.306162677396172,.6256789017353191,8.633767674876216,60.46875350670877,186.7321747976387,205.3393435909242,19.7,20190427.0000000,58600
